,Timestamp,Milliseconds,Millibars
59,2021-06-02 16:00:02,5902,1016.11597
60,2021-06-02 16:00:02,6002,1016.1158
61,2021-06-02 16:00:02,6102,1016.08954
62,2021-06-02 16:00:02,6202,1016.0896
63,2021-06-02 16:00:02,6303,1016.08966
64,2021-06-02 16:00:02,6402,1016.1159
65,2021-06-02 16:00:02,6503,1016.11584
66,2021-06-02 16:00:02,6602,1016.11597
67,2021-06-02 16:00:03,6702,1016.0635
68,2021-06-02 16:00:03,6803,1016.0897
69,2021-06-02 16:00:03,6902,1016.08966
70,2021-06-02 16:00:03,7003,1016.0899
71,2021-06-02 16:00:03,7103,1016.0113
72,2021-06-02 16:00:03,7202,1016.06415
73,2021-06-02 16:00:03,7302,1016.0903300000001
74,2021-06-02 16:00:03,7403,1016.064
75,2021-06-02 16:00:03,7502,1016.0903300000001
76,2021-06-02 16:00:03,7603,1016.0905
77,2021-06-02 16:00:04,7702,1016.09045
78,2021-06-02 16:00:04,7802,1016.09045
79,2021-06-02 16:00:04,7902,1016.06415
80,2021-06-02 16:00:04,8002,1016.09064
81,2021-06-02 16:00:04,8103,1016.06433
82,2021-06-02 16:00:04,8202,1016.06433
83,2021-06-02 16:00:04,8303,1016.06415
84,2021-06-02 16:00:04,8402,1016.0641
85,2021-06-02 16:00:04,8502,1016.0378400000001
86,2021-06-02 16:00:04,8602,1016.064
87,2021-06-02 16:00:05,8703,1016.0378400000001
88,2021-06-02 16:00:05,8802,1016.064
89,2021-06-02 16:00:05,8902,1016.0903300000001
90,2021-06-02 16:00:05,9002,1016.0378400000001
91,2021-06-02 16:00:05,9102,1016.0641
92,2021-06-02 16:00:05,9202,1016.0378400000001
93,2021-06-02 16:00:05,9302,1016.0641
94,2021-06-02 16:00:05,9404,1016.0904
95,2021-06-02 16:00:05,9502,1016.0641
96,2021-06-02 16:00:05,9602,1016.0642
97,2021-06-02 16:00:06,9702,1016.0379
98,2021-06-02 16:00:06,9803,1016.0642
99,2021-06-02 16:00:06,9902,1016.03796
100,2021-06-02 16:00:06,10002,1016.0642
101,2021-06-02 16:00:06,10103,1016.0905
102,2021-06-02 16:00:06,10202,1016.0905
103,2021-06-02 16:00:06,10302,1016.0643
104,2021-06-02 16:00:06,10402,1016.0642
105,2021-06-02 16:00:06,10502,1016.0905
106,2021-06-02 16:00:06,10603,1016.0905
107,2021-06-02 16:00:07,10702,1016.09064
108,2021-06-02 16:00:07,10802,1016.03815
109,2021-06-02 16:00:07,10902,1016.1169
110,2021-06-02 16:00:07,11003,1016.06476
111,2021-06-02 16:00:07,11102,1016.0385
112,2021-06-02 16:00:07,11202,1016.0648
113,2021-06-02 16:00:07,11303,1016.1177
114,2021-06-02 16:00:07,11402,1016.11755
115,2021-06-02 16:00:07,11502,1016.11755
116,2021-06-02 16:00:07,11602,1016.0913
117,2021-06-02 16:00:08,11703,1016.11774
118,2021-06-02 16:00:08,11803,1016.1177
119,2021-06-02 16:00:08,11902,1016.0914300000001
120,2021-06-02 16:00:08,12003,1016.1178
121,2021-06-02 16:00:08,12103,1016.1443
122,2021-06-02 16:00:08,12202,1016.0916
123,2021-06-02 16:00:08,12303,1016.09155
124,2021-06-02 16:00:08,12402,1016.0918
125,2021-06-02 16:00:08,12503,1016.0915
126,2021-06-02 16:00:08,12602,1016.0914
127,2021-06-02 16:00:09,12702,1016.03894
128,2021-06-02 16:00:09,12803,1016.0914
129,2021-06-02 16:00:09,12902,1016.0914
130,2021-06-02 16:00:09,13002,1016.14386
131,2021-06-02 16:00:09,13103,1016.1438
132,2021-06-02 16:00:09,13202,1016.0914
133,2021-06-02 16:00:09,13302,1016.14386
134,2021-06-02 16:00:09,13403,1016.11774
135,2021-06-02 16:00:09,13502,1016.039
136,2021-06-02 16:00:09,13603,1016.0914300000001
137,2021-06-02 16:00:10,13702,1016.0915
138,2021-06-02 16:00:10,13802,1016.0915
139,2021-06-02 16:00:10,13903,1016.0653
140,2021-06-02 16:00:10,14002,1016.0653699999999
141,2021-06-02 16:00:10,14102,1016.0653699999999
142,2021-06-02 16:00:10,14203,1016.0653699999999
143,2021-06-02 16:00:10,14302,1016.0391
144,2021-06-02 16:00:10,14402,1016.0917
145,2021-06-02 16:00:10,14502,1016.0917
146,2021-06-02 16:00:10,14603,1016.0392
147,2021-06-02 16:00:11,14702,1016.03925
148,2021-06-02 16:00:11,14803,1016.03925
149,2021-06-02 16:00:11,14902,1016.03925
150,2021-06-02 16:00:11,15002,1016.06555
151,2021-06-02 16:00:11,15102,1016.0657
152,2021-06-02 16:00:11,15203,1016.03937
153,2021-06-02 16:00:11,15302,1016.0394
154,2021-06-02 16:00:11,15402,1016.0394
155,2021-06-02 16:00:11,15503,1016.0134
156,2021-06-02 16:00:11,15602,1016.1185
157,2021-06-02 16:00:12,15702,1016.1184
158,2021-06-02 16:00:12,15803,1016.0663
159,2021-06-02 16:00:12,15902,1016.0137300000001
160,2021-06-02 16:00:12,16002,1016.0663
161,2021-06-02 16:00:12,16103,1016.0402
162,2021-06-02 16:00:12,16202,1016.0665
163,2021-06-02 16:00:12,16303,1016.0403
164,2021-06-02 16:00:12,16402,1016.0664
165,2021-06-02 16:00:12,16503,1016.06647
166,2021-06-02 16:00:12,16602,1016.0667
167,2021-06-02 16:00:13,16702,1016.0666
168,2021-06-02 16:00:13,16803,1016.0402
169,2021-06-02 16:00:13,16903,1016.11865
170,2021-06-02 16:00:13,17002,1016.0663
171,2021-06-02 16:00:13,17102,1016.0663
172,2021-06-02 16:00:13,17202,1016.0662
173,2021-06-02 16:00:13,17302,1016.0925
174,2021-06-02 16:00:13,17403,1016.0924699999999
175,2021-06-02 16:00:13,17502,1016.0664
176,2021-06-02 16:00:13,17602,1016.0925
177,2021-06-02 16:00:14,17702,1016.0663
178,2021-06-02 16:00:14,17802,1016.0662
179,2021-06-02 16:00:14,17902,1016.06635
180,2021-06-02 16:00:14,18002,1016.06647
181,2021-06-02 16:00:14,18102,1016.0663
182,2021-06-02 16:00:14,18203,1016.06635
183,2021-06-02 16:00:14,18303,1016.0401
184,2021-06-02 16:00:14,18402,1016.0664
185,2021-06-02 16:00:14,18502,1016.06647
186,2021-06-02 16:00:14,18602,1016.0403
187,2021-06-02 16:00:15,18702,1016.06647
188,2021-06-02 16:00:15,18803,1016.1191
189,2021-06-02 16:00:15,18902,1016.0929
190,2021-06-02 16:00:15,19002,1016.0141
191,2021-06-02 16:00:15,19102,1016.11914
192,2021-06-02 16:00:15,19203,1016.14526
193,2021-06-02 16:00:15,19302,1016.06665
194,2021-06-02 16:00:15,19402,1016.06665
195,2021-06-02 16:00:15,19503,1016.0668
196,2021-06-02 16:00:15,19602,1016.11914
197,2021-06-02 16:00:16,19702,1016.1192599999999
198,2021-06-02 16:00:16,19803,1016.11975
199,2021-06-02 16:00:16,19902,1016.0674
200,2021-06-02 16:00:16,20002,1016.0409
201,2021-06-02 16:00:16,20103,1016.0672599999999
202,2021-06-02 16:00:16,20202,1016.1197
203,2021-06-02 16:00:16,20303,1016.06744
204,2021-06-02 16:00:16,20402,1016.0674
205,2021-06-02 16:00:16,20502,1016.1199300000001
206,2021-06-02 16:00:16,20603,1016.1202400000001
207,2021-06-02 16:00:17,20703,1016.1202
208,2021-06-02 16:00:17,20802,1016.12
209,2021-06-02 16:00:17,20902,1016.0939
210,2021-06-02 16:00:17,21002,1016.1202
211,2021-06-02 16:00:17,21105,1016.0937
212,2021-06-02 16:00:17,21202,1016.0936
213,2021-06-02 16:00:17,21303,1016.0936
214,2021-06-02 16:00:17,21403,1016.1460000000001
215,2021-06-02 16:00:17,21503,1016.1198
216,2021-06-02 16:00:17,21602,1016.1198
217,2021-06-02 16:00:18,21703,1016.1461
218,2021-06-02 16:00:18,21802,1016.1460000000001
219,2021-06-02 16:00:18,21903,1016.0936
220,2021-06-02 16:00:18,22002,1016.0936
221,2021-06-02 16:00:18,22102,1016.0674
222,2021-06-02 16:00:18,22202,1016.0674
223,2021-06-02 16:00:18,22303,1016.0936
224,2021-06-02 16:00:18,22402,1016.0936
225,2021-06-02 16:00:18,22502,1016.12
226,2021-06-02 16:00:18,22602,1016.1199
227,2021-06-02 16:00:19,22703,1016.1199
228,2021-06-02 16:00:19,22802,1016.12
229,2021-06-02 16:00:19,22903,1016.12
230,2021-06-02 16:00:19,23003,1016.09375
231,2021-06-02 16:00:19,23102,1016.09375
232,2021-06-02 16:00:19,23202,1016.09375
233,2021-06-02 16:00:19,23302,1016.09375
234,2021-06-02 16:00:19,23402,1016.0939300000001
235,2021-06-02 16:00:19,23502,1016.0939300000001
236,2021-06-02 16:00:19,23603,1016.09375
237,2021-06-02 16:00:20,23702,1016.06775
238,2021-06-02 16:00:20,23802,1016.0677
239,2021-06-02 16:00:20,23903,1016.0939300000001
240,2021-06-02 16:00:20,24002,1016.0939300000001
241,2021-06-02 16:00:20,24102,1016.12036
242,2021-06-02 16:00:20,24202,1016.068
243,2021-06-02 16:00:20,24302,1016.0682400000001
244,2021-06-02 16:00:20,24403,1016.0419
245,2021-06-02 16:00:20,24503,1016.0943599999999
246,2021-06-02 16:00:20,24602,1016.0943599999999
247,2021-06-02 16:00:21,24703,1016.06836
248,2021-06-02 16:00:21,24802,1016.0419999999999
249,2021-06-02 16:00:21,24902,1016.0945
250,2021-06-02 16:00:21,25003,1016.0683
251,2021-06-02 16:00:21,25102,1016.1210000000001
252,2021-06-02 16:00:21,25203,1016.0946
253,2021-06-02 16:00:21,25302,1016.1208
254,2021-06-02 16:00:21,25403,1016.0943599999999
255,2021-06-02 16:00:21,25503,1016.1205
256,2021-06-02 16:00:21,25602,1016.1467
257,2021-06-02 16:00:22,25702,1016.068
258,2021-06-02 16:00:22,25802,1016.1205
259,2021-06-02 16:00:22,25903,1016.09424
260,2021-06-02 16:00:22,26002,1016.1205
261,2021-06-02 16:00:22,26103,1016.09424
262,2021-06-02 16:00:22,26202,1016.06793
263,2021-06-02 16:00:22,26302,1016.14667
264,2021-06-02 16:00:22,26402,1016.12054
265,2021-06-02 16:00:22,26502,1016.1205
266,2021-06-02 16:00:22,26603,1016.1206
267,2021-06-02 16:00:23,26702,1016.12054
268,2021-06-02 16:00:23,26802,1016.14685
269,2021-06-02 16:00:23,26903,1016.1206
270,2021-06-02 16:00:23,27002,1016.0945
271,2021-06-02 16:00:23,27102,1016.1206
272,2021-06-02 16:00:23,27202,1016.1731
273,2021-06-02 16:00:23,27303,1016.1206
274,2021-06-02 16:00:23,27402,1016.2125
275,2021-06-02 16:00:23,27503,1016.1732
276,2021-06-02 16:00:23,27602,1016.1207
277,2021-06-02 16:00:24,27703,1016.1207
278,2021-06-02 16:00:24,27802,1016.1208
279,2021-06-02 16:00:24,27902,1016.1208
280,2021-06-02 16:00:24,28002,1016.12085
281,2021-06-02 16:00:24,28102,1016.1207
282,2021-06-02 16:00:24,28203,1016.12085
283,2021-06-02 16:00:24,28303,1016.1208
284,2021-06-02 16:00:24,28402,1016.1212
285,2021-06-02 16:00:24,28502,1016.09515
286,2021-06-02 16:00:24,28602,1016.1212
287,2021-06-02 16:00:25,28703,1016.06885
288,2021-06-02 16:00:25,28802,1016.0951
289,2021-06-02 16:00:25,28903,1016.1214
290,2021-06-02 16:00:25,29003,1016.0427
291,2021-06-02 16:00:25,29102,1016.0690300000001
292,2021-06-02 16:00:25,29202,1016.04297
293,2021-06-02 16:00:25,29302,1016.0691
294,2021-06-02 16:00:25,29403,1016.0953400000001
295,2021-06-02 16:00:25,29502,1016.06915
296,2021-06-02 16:00:25,29602,1016.0431
297,2021-06-02 16:00:26,29702,1016.0168
298,2021-06-02 16:00:26,29802,1016.069
299,2021-06-02 16:00:26,29903,1016.0951
300,2021-06-02 16:00:26,30002,1016.09515
301,2021-06-02 16:00:26,30102,1016.0427
302,2021-06-02 16:00:26,30203,1016.0951
303,2021-06-02 16:00:26,30302,1016.0951
304,2021-06-02 16:00:26,30402,1016.0952
305,2021-06-02 16:00:26,30503,1016.0951
306,2021-06-02 16:00:26,30602,1016.06885
307,2021-06-02 16:00:27,30702,1016.0689
308,2021-06-02 16:00:27,30803,1016.12146
309,2021-06-02 16:00:27,30902,1016.12134
310,2021-06-02 16:00:27,31002,1016.0952
311,2021-06-02 16:00:27,31102,1016.069
312,2021-06-02 16:00:27,31203,1016.0427
313,2021-06-02 16:00:27,31303,1016.0427
314,2021-06-02 16:00:27,31402,1016.0952
315,2021-06-02 16:00:27,31503,1016.0691
316,2021-06-02 16:00:27,31602,1016.0691
317,2021-06-02 16:00:28,31702,1016.1215
318,2021-06-02 16:00:28,31803,1016.0953400000001
319,2021-06-02 16:00:28,31902,1016.0953400000001
320,2021-06-02 16:00:28,32002,1016.06915
321,2021-06-02 16:00:28,32103,1016.06915
322,2021-06-02 16:00:28,32202,1016.1478
323,2021-06-02 16:00:28,32302,1016.1216400000001
324,2021-06-02 16:00:28,32402,1016.1479
325,2021-06-02 16:00:28,32502,1016.0692
326,2021-06-02 16:00:28,32603,1016.14795
327,2021-06-02 16:00:29,32702,1016.0957
328,2021-06-02 16:00:29,32802,1016.1221
329,2021-06-02 16:00:29,32903,1016.096
330,2021-06-02 16:00:29,33002,1016.1222
331,2021-06-02 16:00:29,33102,1016.06976
332,2021-06-02 16:00:29,33202,1016.096
333,2021-06-02 16:00:29,33302,1016.06995
334,2021-06-02 16:00:29,33403,1016.0961
335,2021-06-02 16:00:29,33502,1016.0961
336,2021-06-02 16:00:29,33602,1016.0961
337,2021-06-02 16:00:30,33702,1016.1225599999999
338,2021-06-02 16:00:30,33803,1016.12244
339,2021-06-02 16:00:30,33902,1016.12244
340,2021-06-02 16:00:30,34002,1016.1487
341,2021-06-02 16:00:30,34103,1016.0960699999999
342,2021-06-02 16:00:30,34202,1016.0960699999999
343,2021-06-02 16:00:30,34302,1016.09595
344,2021-06-02 16:00:30,34402,1016.0697
345,2021-06-02 16:00:30,34502,1016.0697
346,2021-06-02 16:00:30,34603,1016.0958
347,2021-06-02 16:00:31,34702,1016.0696
348,2021-06-02 16:00:31,34802,1016.09595
349,2021-06-02 16:00:31,34902,1016.0958
350,2021-06-02 16:00:31,35003,1016.09595
351,2021-06-02 16:00:31,35102,1016.1222
352,2021-06-02 16:00:31,35202,1016.0696
353,2021-06-02 16:00:31,35302,1016.0696
354,2021-06-02 16:00:31,35403,1016.0958
355,2021-06-02 16:00:31,35502,1016.0958
356,2021-06-02 16:00:31,35602,1016.1221
357,2021-06-02 16:00:32,35702,1016.0958
358,2021-06-02 16:00:32,35802,1016.0957
359,2021-06-02 16:00:32,35903,1016.0696
360,2021-06-02 16:00:32,36002,1016.0696
361,2021-06-02 16:00:32,36102,1016.0696
362,2021-06-02 16:00:32,36202,1016.0696
363,2021-06-02 16:00:32,36303,1016.0433300000001
364,2021-06-02 16:00:32,36402,1016.04346
365,2021-06-02 16:00:32,36503,1016.0433300000001
366,2021-06-02 16:00:32,36602,1016.0433300000001
367,2021-06-02 16:00:33,36702,1016.0696
368,2021-06-02 16:00:33,36802,1016.0958
369,2021-06-02 16:00:33,36902,1016.0696
370,2021-06-02 16:00:33,37003,1016.04346
371,2021-06-02 16:00:33,37102,1016.0699
372,2021-06-02 16:00:33,37202,1016.0437
373,2021-06-02 16:00:33,37303,1016.0438
374,2021-06-02 16:00:33,37403,1016.0703
375,2021-06-02 16:00:33,37502,1016.0702
376,2021-06-02 16:00:33,37603,1016.04395
377,2021-06-02 16:00:34,37702,1015.99146
378,2021-06-02 16:00:34,37802,1016.0966
379,2021-06-02 16:00:34,37902,1016.0703
380,2021-06-02 16:00:34,38003,1016.0703
381,2021-06-02 16:00:34,38102,1016.0440699999999
382,2021-06-02 16:00:34,38203,1016.01807
383,2021-06-02 16:00:34,38302,1016.0179400000001
384,2021-06-02 16:00:34,38402,1016.0704
385,2021-06-02 16:00:34,38503,1016.0702
386,2021-06-02 16:00:34,38602,1016.0700699999999
387,2021-06-02 16:00:35,38702,1016.0438
388,2021-06-02 16:00:35,38803,1016.06995
389,2021-06-02 16:00:35,38902,1016.01764
390,2021-06-02 16:00:35,39002,1016.0700699999999
391,2021-06-02 16:00:35,39102,1016.0438
392,2021-06-02 16:00:35,39203,1016.0700699999999
393,2021-06-02 16:00:35,39302,1016.06995
394,2021-06-02 16:00:35,39402,1016.06995
395,2021-06-02 16:00:35,39503,1016.0437
396,2021-06-02 16:00:35,39603,1016.0700699999999
397,2021-06-02 16:00:36,39702,1016.0701
398,2021-06-02 16:00:36,39803,1016.0962
399,2021-06-02 16:00:36,39903,1016.0439
400,2021-06-02 16:00:36,40003,1016.0702
401,2021-06-02 16:00:36,40102,1016.04395
402,2021-06-02 16:00:36,40202,1016.0439
403,2021-06-02 16:00:36,40302,1016.04395
404,2021-06-02 16:00:36,40402,1016.04395
405,2021-06-02 16:00:36,40503,1016.0702
406,2021-06-02 16:00:36,40602,1016.0702
407,2021-06-02 16:00:37,40702,1016.07025
408,2021-06-02 16:00:37,40803,1016.0702
409,2021-06-02 16:00:37,40902,1016.0965
410,2021-06-02 16:00:37,41002,1016.0702
411,2021-06-02 16:00:37,41102,1016.04395
412,2021-06-02 16:00:37,41202,1015.9915
413,2021-06-02 16:00:37,41303,1016.0442
414,2021-06-02 16:00:37,41402,1016.0705
415,2021-06-02 16:00:37,41502,1016.0181
416,2021-06-02 16:00:37,41602,1016.0969
417,2021-06-02 16:00:38,41703,1016.0707
418,2021-06-02 16:00:38,41802,1016.07074
419,2021-06-02 16:00:38,41903,1016.0971699999999
420,2021-06-02 16:00:38,42002,1016.0708
421,2021-06-02 16:00:38,42102,1016.07074
422,2021-06-02 16:00:38,42203,1015.9922
423,2021-06-02 16:00:38,42302,1016.071
424,2021-06-02 16:00:38,42403,1016.12335
425,2021-06-02 16:00:38,42502,1016.0446
426,2021-06-02 16:00:38,42602,1016.0971699999999
427,2021-06-02 16:00:39,42703,1016.07104
428,2021-06-02 16:00:39,42802,1016.0973
429,2021-06-02 16:00:39,42902,1016.07074
430,2021-06-02 16:00:39,43003,1016.0706
431,2021-06-02 16:00:39,43102,1016.09686
432,2021-06-02 16:00:39,43202,1016.0969
433,2021-06-02 16:00:39,43302,1016.0968
434,2021-06-02 16:00:39,43402,1016.0707
435,2021-06-02 16:00:39,43503,1016.14935
436,2021-06-02 16:00:39,43602,1016.0969
437,2021-06-02 16:00:40,43702,1016.07056
438,2021-06-02 16:00:40,43803,1016.09686
439,2021-06-02 16:00:40,43902,1016.0707
440,2021-06-02 16:00:40,44002,1016.0706
441,2021-06-02 16:00:40,44103,1016.14935
442,2021-06-02 16:00:40,44202,1016.0707
443,2021-06-02 16:00:40,44302,1016.0969
444,2021-06-02 16:00:40,44403,1016.0707
445,2021-06-02 16:00:40,44502,1016.14935
446,2021-06-02 16:00:40,44603,1016.14935
447,2021-06-02 16:00:41,44702,1016.0969
448,2021-06-02 16:00:41,44802,1016.0969
449,2021-06-02 16:00:41,44902,1016.0969
450,2021-06-02 16:00:41,45003,1016.1232
451,2021-06-02 16:00:41,45102,1016.1232
452,2021-06-02 16:00:41,45202,1016.1232
453,2021-06-02 16:00:41,45302,1016.1233
454,2021-06-02 16:00:41,45403,1016.1232
455,2021-06-02 16:00:41,45502,1016.14954
456,2021-06-02 16:00:41,45602,1016.14954
457,2021-06-02 16:00:42,45702,1016.0708599999999
458,2021-06-02 16:00:42,45803,1016.0971699999999
459,2021-06-02 16:00:42,45902,1016.0971699999999
460,2021-06-02 16:00:42,46002,1016.0714
461,2021-06-02 16:00:42,46102,1016.0450400000001
462,2021-06-02 16:00:42,46202,1016.0974
463,2021-06-02 16:00:42,46303,1016.0976
464,2021-06-02 16:00:42,46402,1016.07153
465,2021-06-02 16:00:42,46502,1016.0714
466,2021-06-02 16:00:42,46602,1016.0977
467,2021-06-02 16:00:43,46702,1016.0715
468,2021-06-02 16:00:43,46803,1016.0717
469,2021-06-02 16:00:43,46902,1016.07166
470,2021-06-02 16:00:43,47002,1016.12396
471,2021-06-02 16:00:43,47103,1016.09784
472,2021-06-02 16:00:43,47202,1016.0980000000001
473,2021-06-02 16:00:43,47302,1016.09766
474,2021-06-02 16:00:43,47402,1016.0713
475,2021-06-02 16:00:43,47502,1016.0976
476,2021-06-02 16:00:43,47603,1016.09766
477,2021-06-02 16:00:44,47702,1016.0713
478,2021-06-02 16:00:44,47802,1016.0975300000001
479,2021-06-02 16:00:44,47903,1016.07135
480,2021-06-02 16:00:44,48002,1016.07135
481,2021-06-02 16:00:44,48103,1016.0450400000001
482,2021-06-02 16:00:44,48202,1016.15
483,2021-06-02 16:00:44,48302,1016.0714
484,2021-06-02 16:00:44,48402,1016.09766
485,2021-06-02 16:00:44,48502,1016.1239
486,2021-06-02 16:00:44,48602,1016.09766
487,2021-06-02 16:00:45,48703,1016.09766
488,2021-06-02 16:00:45,48802,1016.09766
489,2021-06-02 16:00:45,48902,1016.0714
490,2021-06-02 16:00:45,49002,1016.1239
491,2021-06-02 16:00:45,49102,1016.09766
492,2021-06-02 16:00:45,49203,1016.09766
493,2021-06-02 16:00:45,49302,1016.0713
494,2021-06-02 16:00:45,49402,1016.0975300000001
495,2021-06-02 16:00:45,49502,1016.0976
496,2021-06-02 16:00:45,49602,1016.0450400000001
497,2021-06-02 16:00:46,49703,1016.0974
498,2021-06-02 16:00:46,49802,1016.1499
499,2021-06-02 16:00:46,49902,1016.0975300000001
500,2021-06-02 16:00:46,50002,1016.0975300000001
501,2021-06-02 16:00:46,50103,1016.1499
502,2021-06-02 16:00:46,50202,1016.0972
503,2021-06-02 16:00:46,50302,1016.0711699999999
504,2021-06-02 16:00:46,50402,1016.0972
505,2021-06-02 16:00:46,50502,1016.0714
506,2021-06-02 16:00:46,50602,1016.0713
507,2021-06-02 16:00:47,50702,1016.0713
508,2021-06-02 16:00:47,50802,1016.0449
509,2021-06-02 16:00:47,50903,1016.09766
510,2021-06-02 16:00:47,51002,1016.0449
511,2021-06-02 16:00:47,51102,1016.0711699999999
512,2021-06-02 16:00:47,51203,1016.0449
513,2021-06-02 16:00:47,51302,1016.0451
514,2021-06-02 16:00:47,51403,1016.0450400000001
515,2021-06-02 16:00:47,51502,1016.0711699999999
516,2021-06-02 16:00:47,51602,1016.0449
517,2021-06-02 16:00:48,51703,1016.0709
518,2021-06-02 16:00:48,51802,1016.0708599999999
519,2021-06-02 16:00:48,51902,1016.0708599999999
520,2021-06-02 16:00:48,52002,1016.07074
521,2021-06-02 16:00:48,52102,1016.0969
522,2021-06-02 16:00:48,52203,1016.0706
523,2021-06-02 16:00:48,52302,1016.0444
524,2021-06-02 16:00:48,52402,1016.0444
525,2021-06-02 16:00:48,52502,1016.0704300000001
526,2021-06-02 16:00:48,52603,1016.0705
527,2021-06-02 16:00:49,52702,1016.0704300000001
528,2021-06-02 16:00:49,52802,1016.0967400000001
529,2021-06-02 16:00:49,52903,1016.04425
530,2021-06-02 16:00:49,53002,1016.0442
531,2021-06-02 16:00:49,53102,1016.0705
532,2021-06-02 16:00:49,53202,1016.0705
533,2021-06-02 16:00:49,53302,1016.04425
534,2021-06-02 16:00:49,53403,1016.0704300000001
535,2021-06-02 16:00:49,53502,1016.0703
536,2021-06-02 16:00:49,53602,1016.0442
537,2021-06-02 16:00:50,53702,1016.0442
538,2021-06-02 16:00:50,53803,1016.0442
539,2021-06-02 16:00:50,53902,1016.0966
540,2021-06-02 16:00:50,54002,1016.0442
541,2021-06-02 16:00:50,54102,1016.04425
542,2021-06-02 16:00:50,54203,1015.9917
543,2021-06-02 16:00:50,54302,1016.0179400000001
544,2021-06-02 16:00:50,54402,1016.12286
545,2021-06-02 16:00:50,54502,1016.0704
546,2021-06-02 16:00:50,54603,1016.0179400000001
547,2021-06-02 16:00:51,54702,1016.09656
548,2021-06-02 16:00:51,54802,1016.0442
549,2021-06-02 16:00:51,54902,1016.0707
550,2021-06-02 16:00:51,55003,1016.0709
551,2021-06-02 16:00:51,55102,1016.0184
552,2021-06-02 16:00:51,55202,1016.0446
553,2021-06-02 16:00:51,55302,1016.0446
554,2021-06-02 16:00:51,55403,1016.0973
555,2021-06-02 16:00:51,55502,1016.0185
556,2021-06-02 16:00:51,55602,1016.0709
557,2021-06-02 16:00:52,55702,1016.0185
558,2021-06-02 16:00:52,55802,1016.0711699999999
559,2021-06-02 16:00:52,55903,1016.0972
560,2021-06-02 16:00:52,56002,1016.071
561,2021-06-02 16:00:52,56102,1016.0184300000001
562,2021-06-02 16:00:52,56202,1016.07074
563,2021-06-02 16:00:52,56303,1016.0445
564,2021-06-02 16:00:52,56402,1016.0445
565,2021-06-02 16:00:52,56502,1016.0182
566,2021-06-02 16:00:52,56602,1016.07074
567,2021-06-02 16:00:53,56702,1016.0182
568,2021-06-02 16:00:53,56803,1016.0707
569,2021-06-02 16:00:53,56902,1016.0707
570,2021-06-02 16:00:53,57002,1016.09686
571,2021-06-02 16:00:53,57102,1016.07056
572,2021-06-02 16:00:53,57203,1016.04443
